xiao_long_bao,1.0000000000
wonton_soup,1.0000000000
won_ton,1.0000000000
white_rice,1.0000000000
stir_fry,1.0000000000
stir_fried,1.0000000000
soy_milk,1.0000000000
siu_mai,1.0000000000
shaved_ice,1.0000000000
sesame_chicken,1.0000000000
sea_bass,1.0000000000
roast_duck,1.0000000000
pot_stickers,1.0000000000
pork_belly,1.0000000000
peking_duck,1.0000000000
noodle_soup,1.0000000000
lunch_special,1.0000000000
lo_mein,1.0000000000
kung_pao_chicken,1.0000000000
iced_tea,1.0000000000
ice_cream,1.0000000000
hot_sour_soup,1.0000000000
hot_pot,1.0000000000
honey_walnut_shrimp,1.0000000000
hand_pulled_noodles,1.0000000000
green_onion_pancake,1.0000000000
green_beans,1.0000000000
fried_rice,1.0000000000
fortune_cookie,1.0000000000
egg_roll,1.0000000000
egg_foo_young,1.0000000000
dan_dan_noodles,1.0000000000
crab_rangoon,1.0000000000
crab_puffs,1.0000000000
chow_mein,1.0000000000
chow_fun,1.0000000000
chicken_wings,1.0000000000
cashew_chicken,1.0000000000
brown_rice,1.0000000000
black_bean,1.0000000000
beef_noodle_soup,1.0000000000
beef_chow_fun,1.0000000000
bean_curd,1.0000000000
bbq_pork,1.0000000000
green_tea,0.9997701149
teriyaki_chicken,0.9995707071
hot_n_sour_soup,0.9995707071
sizzling_rice_soup,0.9994039735
chicken_feet,0.9994039735
steamed_rice,0.9993156050
fried_chicken,0.9993156050
shabu_shabu,0.9992181070
prime_rib,0.9992181070
frog_legs,0.9992181070
char_siu,0.9992181070
roti_canai,0.9990710482
bone_marrow,0.9990710482
lemon_chicken,0.9990293742
pork_ribs,0.9989966488
general_chicken,0.9977468077
mongolian_beef,0.9975000000
egg_rolls,0.9975000000
shark_fin,0.9970752499
bitter_melon,0.9970752499
spring_roll,0.9967018470
mapo_tofu,0.9967018470
spare_ribs,0.9966055046
bok_choy,0.9966055046
chinese_food,0.9965690377
shrimp_paste,0.9964767412
roasted_duck,0.9964719619
chili_sauce,0.9964719619
shark_fin_soup,0.9960426690
mu_shu_pork,0.9960426690
rice_noodle,0.9958846427
sticky_rice,0.9956492154
shrimp_tempura_roll,0.9956082128
jasmine_tea,0.9956023967
lotus_root,0.9955803074
general_tsao_chicken,0.9954542473
chinese_sausage,0.9954032748
milk_tea,0.9953908808
rice_noodles,0.9952886162
rice_cake,0.9951500247
wonton_strips,0.9948814362
bubble_tea,0.9947018470
coconut_milk,0.9945965838
duck_soup,0.9939139527
foie_gras,0.9936807544
hot_and_sour_soup,0.9935716902
dim_sum,0.9935716902
iceberg_lettuce,0.9933666616
fried_fish,0.9932284964
crispy_gau_gee,0.9932111062
fish_ball,0.9931785882
fried_egg,0.9931117020
duck_sauce,0.9929061768
general_tso's_chicken,0.9921969697
scrambled_eggs,0.9921858489
glutinous_rice,0.9921190620
century_egg,0.9921190620
hainanese_chicken_rice,0.9920788010
beef_tongue,0.9920541856
jasmine_rice,0.9917331116
chop_suey,0.9905486689
won_ton_soup,0.9900000000
pei_wei,0.9900000000
pan_fried,0.9900000000
pad_thai,0.9900000000
orange_chicken,0.9900000000
lunch_specials,0.9900000000
late_night,0.9900000000
happy_hour,0.9900000000
deep_fried,0.9900000000
crab_legs,0.9900000000
winter_melon,0.9897082782
roast_pork,0.9894039735
food_network,0.9889746806
rice_porridge,0.9889121023
fried_dough,0.9885804116
garlic_sauce,0.9883513419
rice_paper,0.9874800776
chicken_soup,0.9872265959
dried_shrimp,0.9871259315
red_bean,0.9864719619
mashed_potatoes,0.9863566287
black_pepper,0.9858322817
wonton_noodle_soup,0.9857312212
singapore_noodles,0.9854193303
typical_americanized_chinese,0.9854172151
sun_devil_chicken,0.9850948546
chinese_noodles,0.9837567298
monte_carlo,0.9836807544
sugar_cane,0.9817078065
won_tons,0.9800000000
soy_sauce,0.9800000000
panda_express,0.9800000000
pan_fried_noodles,0.9800000000
lettuce_wraps,0.9800000000
jade_red_chicken,0.9800000000
egg_foo_yung,0.9800000000
clay_pot,0.9800000000
chow_mien,0.9800000000
chinese_restaurants,0.9800000000
dipping_sauce,0.9797701149
lunch_break,0.9795707071
rice_cakes,0.9786368427
peanut_sauce,0.9779754021
gluten_free,0.9775000000
hong_kong,0.9766055046
egg_flower_soup,0.9764719619
war_won_ton_soup,0.9760426690
lan_zhou_beef_noodle_soup,0.9760426690
lunch_combos,0.9758747686
pork_chop,0.9753908808
bright_green,0.9748814362
beef_stew,0.9745681343
oxtail_soup,0.9741143055
hunan_beef,0.9740132995
asian_cafe_express,0.9739518470
spicy_tuna_rolls,0.9732186923
customer_service,0.9721969697
crispy_honey_shrimp,0.9721190620
spring_rolls,0.9700000000
hot_tea,0.9700000000
green_onion,0.9700000000
emerald_chicken,0.9700000000
cake_noodle,0.9693626646
thai_tea,0.9693344866
beef_noodle_stew,0.9690814535
pork_buns,0.9689473684
thai_beef_salad,0.9688780622
spicy_tuna,0.9683513419
wanton_soup,0.9680969908
chile_relleno,0.9670752499
banh_mi,0.9670752499
phoenix_palace,0.9667018470
noodle_asia,0.9667018470
dining_area,0.9667018470
tom_yum_soup,0.9660426690
jerk_fried_rice,0.9659611062
hk_style,0.9658322817
coconut_shrimp,0.9637770791
thai_coconut_curry,0.9621190620
chicken_curry,0.9619552829
udon_noodles,0.9604852614
walnut_shrimp,0.9600000000
china_king,0.9600000000
black_bean_sauce,0.9600000000
big_wong,0.9600000000
general_tso_chicken,0.9595707071
shrimp_balls,0.9593408220
jerk_chicken,0.9593408220
thinly_sliced,0.9592181070
generals_chicken,0.9591780719
oyster_sauce,0.9589473684
green_onions,0.9588988167
ice_tea,0.9581421356
lightly_fried,0.9569503436
kobe_beef,0.9564719619
moo_shu_pork,0.9562725540
americanized_chinese_food,0.9561397447
wor_wonton_soup,0.9560426690
dim_sum_carts,0.9560011533
asian_cuisine,0.9556492154
miso_soup,0.9551731038
mango_sticky_rice,0.9549615879
pepper_steak,0.9547796502
chili_paste,0.9539518470
teriyaki_sauce,0.9538598149
rice_bowl,0.9538245228
braised_pork,0.9504852614
almond_chicken,0.9504437457
pf_changs,0.9500000000
papaya_salad,0.9500000000
las_vegas,0.9500000000
kung_fu,0.9500000000
dan_dan_mian,0.9500000000
asian_cuisines,0.9498968398
spicy_ying_nan,0.9494740887
pho_kim_long,0.9489189189
wor_won_ton_soup,0.9467018470
panang_curry,0.9467018470
cathay_house,0.9467018470
sesame_oil,0.9462725540
thai_ice_tea,0.9460426690
black_sesame,0.9460426690
jen_red_pork,0.9459460506
lunch_menu,0.9452886162
thai_basil,0.9451731038
minced_pork,0.9449615879
ground_pork,0.9449615879
pho_tai,0.9445213156
authentic_chinese,0.9443917388
bell_pepper,0.9439518470
