mexican_food,0.9994163729
rice_cake,0.9986353395
tap_water,0.9986045648
chinese_food,0.9985210159
food_court,0.9984648132
fried_egg,0.9983958415
fast_food,0.9983958415
americanized_chinese_food,0.9983958415
rice_noodle,0.9982968316
duck_sauce,0.9982968316
sweet_and_sour_sauce,0.9982819841
comfort_food,0.9982560899
general_chicken,0.9982532390
egg_roll,0.9981676605
deep_fried,0.9981676605
chinese_cuisine,0.9980732608
gluten_free,0.9978623170
chow_mein,0.9978623170
chow_fun,0.9978623170
rice_noodles,0.9978383789
decent_chinese_food,0.9978383789
chinese_places,0.9978383789
fried_fish,0.9978316485
long_beans,0.9978090374
fried_dough,0.9978090374
las_vegas,0.9977489809
beef_tongue,0.9977092078
pork_ribs,0.9976986273
fast_casual,0.9976973914
thai_restaurant,0.9976957764
hot_sauce,0.9976957764
fish_sauce,0.9976957764
orange_tofu,0.9976692858
salad_bar,0.9976605679
steamed_rice,0.9976148081
pork_belly,0.9975840334
food_poisoning,0.9975840334
green_pepper,0.9975770057
panda_express,0.9974986806
fried_chicken,0.9974722056
chicken_curry,0.9974722056
great_wall,0.9974484731
hot_pot,0.9974442818
noodle_soup,0.9974190292
high_prices,0.9973932838
coconut_shrimp,0.9973932838
lettuce_wraps,0.9973770590
egg_noodles,0.9973731957
lunch_break,0.9973496912
dried_shrimp,0.9973236005
teriyaki_bowl,0.9973226602
iced_tea,0.9972786899
frog_legs,0.9972786899
diet_coke,0.9972786899
christmas_eve,0.9972786899
char_siu,0.9972786899
cathay_house,0.9972786899
black_bean,0.9972786899
bitter_melon,0.9972786899
bento_box,0.9972786899
shark_fin_soup,0.9972506813
red_peppers,0.9972236503
ice_tea,0.9971796800
chili_paste,0.9971796800
refried_beans,0.9971570682
iron_chef,0.9971570682
bay_area,0.9971570682
white_rice,0.9971512523
wor_wonton_soup,0.9971389383
mu_shu_pork,0.9971389383
date_night,0.9971389383
asian_cuisine,0.9971389383
china_tango,0.9970732233
green_bean,0.9970580583
black_pepper,0.9970399284
miso_soup,0.9970324816
roast_pork,0.9970296307
peanut_sauce,0.9970296307
oyster_sauce,0.9970296307
soft_serve,0.9970182570
shaved_ice,0.9970144657
winter_melon,0.9970050860
thai_curry,0.9969503316
black_sesame,0.9969183068
sea_bass,0.9969150535
chinese_joint,0.9968910104
brown_sauce,0.9968898791
spring_roll,0.9968668897
green_beans,0.9968668897
online_menu,0.9968616690
shark_fin,0.9968600103
roti_canai,0.9968600103
mashed_potatoes,0.9968600103
lotus_leaf,0.9968600103
ice_cream,0.9968600103
fountain_hills,0.9968600103
el_topo,0.9968600103
bone_marrow,0.9968600103
bobo_brazil,0.9968600103
credit_cards,0.9968151137
coconut_milk,0.9968151137
crab_ragoons,0.9967678798
big_buddha,0.9967437128
bbq_ribs,0.9967437128
singapore_noodles,0.9967271381
peking_duck,0.9967242872
bean_curd,0.9966934921
sweet_potato,0.9966281282
green_peppers,0.9966281282
boba_tea,0.9966281282
sesame_seeds,0.9966252773
massaman_curry,0.9966252773
fish_fillet,0.9966252773
xo_sauce,0.9965845356
tea_pot,0.9965342575
hong_kong,0.9965168624
pulled_pork,0.9965050083
udon_noodles,0.9965043148
sesame_oil,0.9964855257
hoisin_sauce,0.9964855257
street_food,0.9964363038
chili_sauce,0.9964314264
thai_cuisine,0.9964207957
prime_rib,0.9963964342
orchids_garden,0.9963964342
condensed_milk,0.9963964342
seating_area,0.9963567387
pupu_platter,0.9963545252
guilty_pleasure,0.9963545252
chinese_culture,0.9963151195
sin_city,0.9962968717
nee_house,0.9962968717
napa_cabbage,0.9962968717
jade_palace,0.9962968717
gold_coast,0.9962968717
cream_cheese,0.9962968717
bok_choy,0.9962968717
fortune_cookie,0.9962748125
credit_card,0.9962748125
shrimp_paste,0.9962738506
chicken_wings,0.9962485973
tomato_sauce,0.9962119545
green_valley,0.9961522290
lightly_fried,0.9961348009
kung_pao,0.9960981829
lotus_root,0.9960491817
corn_starch,0.9960491817
orange_county,0.9960232678
food_truck,0.9960021422
queen_creek,0.9959358456
san_francisco,0.9959332353
monte_carlo,0.9959332353
foie_gras,0.9959332353
dac_biet,0.9959332353
low_price,0.9959315282
chili_pepper,0.9958835163
strip_mall,0.9958781921
spare_ribs,0.9958781921
san_gabriel,0.9958781921
san_diego,0.9958781921
pollo_diablo,0.9958781921
monterey_park,0.9958781921
mandalay_bay,0.9958781921
language_barrier,0.9958781921
lan_zhou,0.9958781921
health_department,0.9958781921
gai_lan,0.9958781921
filet_mignon,0.9958781921
hot_wings,0.9958138178
peanut_butter,0.9957617194
white_pepper,0.9957400719
sugar_cane,0.9957371865
scrambled_eggs,0.9957371865
bund_shanghai,0.9957371865
pf_chang,0.9957116739
fish_ball,0.9956526584
creme_brulee,0.9956305021
shishito_peppers,0.9956155649
string_bean,0.9955978134
stir_fried,0.9955722406
soy_sauce,0.9955722406
dim_sum,0.9955722406
black_mushrooms,0.9955548964
dungeness_crab,0.9955165550
yun_nan,0.9955145558
planet_hollywood,0.9955145558
neo_tokyo,0.9955145558
los_angeles,0.9955145558
bubble_tea,0.9954729624
tuesday_night,0.9954565511
general_tso,0.9954146160
chop_suey,0.9954146160
soy_milk,0.9953914798
big_wong,0.9953914798
jasmine_rice,0.9953706020
bell_pepper,0.9952924699
french_fries,0.9952797277
chinese_american,0.9952486540
rice_porridge,0.9951561448
online_ordering,0.9951527184
large_groups,0.9951527184
jasmine_tea,0.9951527184
sea_salt,0.9950189259
autumn_court,0.9949540274
southern_california,0.9949332353
fried_rice,0.9948633825
food_network,0.9948270271
light_rail,0.9947530733
din_tai_fung,0.9946486839
korean_bbq,0.9945914634
brown_rice,0.9944342108
shangri_la,0.9944149952
kung_pao_chicken,0.9943961353
egg_white,0.9943541763
hot_dog,0.9943500771
stir_fry,0.9943343937
dive_bar,0.9943053821
debit_card,0.9942202161
hk_star,0.9942136034
chinese_sausage,0.9942065741
rice_paper,0.9941761677
iceberg_lettuce,0.9941639520
saving_grace,0.9940600103
eye_contact,0.9940600103
monday_night,0.9940147304
california_roll,0.9937273928
asian_american,0.9936913903
green_onion,0.9936850715
crab_legs,0.9936850715
carnitas_tacos,0.9934054075
double_check,0.9933048461
sticky_rice,0.9932161078
gift_card,0.9931570682
duck_soup,0.9931320693
chicken_soup,0.9931320693
green_tea,0.9930845356
air_conditioning,0.9930742919
snicker_doodle,0.9929889392
liquor_license,0.9928305021
clever_koi,0.9927689484
san_gabriel_valley,0.9927285109
hash_browns,0.9925949067
casa_grande,0.9925949067
hainanese_chicken_rice,0.9924666149
cantonese_cuisine,0.9923867390
red_chili,0.9921334948
prix_fixe,0.9920811142
guy_fieri,0.9920760925
main_course,0.9918548585
ahi_tuna,0.9917617194
chinese_restaurants,0.9913614959
passion_fruit,0.9913065979
cash_register,0.9909523438
lazy_susan,0.9904954327
fish_tank,0.9904855257
sunday_brunch,0.9903313817
standard_chinese,0.9902416671
sun_prairie,0.9901316270
las_vegas_strip,0.9899828102
tom_yum,0.9894622350
sesame_seed,0.9891609949
star_anise,0.9890185434
fish_tanks,0.9890101159
soft_drink,0.9885938371
house_special_chicken,0.9883958415
orange_beef,0.9879373888
kim_chee,0.9878623170
vietnamese_restaurants,0.9877976372
glutinous_rice,0.9877838891
fried_calamari,0.9876986273
crispy_beef,0.9876957764
vegas_trip,0.9874922937
chinese_buffet,0.9874484731
pad_thai,0.9874436374
super_cheap,0.9873932838
steamed_fish,0.9873932838
bar_area,0.9873932838
fried_wonton,0.9873731957
chicken_satay,0.9873731957
beef_roll,0.9873731957
beef_broccoli,0.9873494632
almond_pudding,0.9873198093
bbq_duck,0.9873087215
thinly_sliced,0.9872786899
siu_mai,0.9872786899
pea_pods,0.9872786899
clay_pot,0.9872786899
ice_water,0.9872026694
white_sauce,0.9871943894
orchid_garden,0.9871570682
east_valley,0.9871570682
crab_rangoons,0.9871570682
hot_tea,0.9871541033
sesame_noodle,0.9870900831
egg_custard,0.9870580583
tad_bit,0.9870512707
broccoli_beef,0.9870268825
jia_mo_street_sandwich,0.9870050860
shrimp_tempura_roll,0.9869522608
noodle_pot,0.9869503316
beef_tendon,0.9869306208
sam_woo,0.9869150535
pork_chop,0.9868898791
tiger_shrimp_mango_salad,0.9868668897
red_bean,0.9868668897
papaya_salad,0.9868668897
chin_chin,0.9868600103
chile_relleno,0.9868600103
sesame_noodles,0.9867512589
hunan_beef,0.9867442167
bean_sprouts,0.9867383887
noodle_asia,0.9867271381
panang_curry,0.9867242872
mapo_tofu,0.9867242872
hot_sour_soup,0.9867137805
price_range,0.9866953244
bell_peppers,0.9866934921
minute_wait,0.9866281282
red_curry,0.9866252773
china_chan,0.9865970328
braised_pork,0.9865378831
thai_basil,0.9864855257
snow_peas,0.9863964342
chilean_sea_bass,0.9863964342
huge_portion,0.9863899809
wo_fat,0.9863831675
luke_warm,0.9863831675
delivery_guy,0.9863567387
parking_spot,0.9863236005
green_curry,0.9863094270
tom_kha,0.9862968717
harbor_palace,0.9862968717
smaller_portions,0.9862738506
pretty_quickly,0.9861723115
jerk_rice,0.9861561448
sized_portion,0.9861522290
shrimp_balls,0.9861486946
cell_phone,0.9860491817
eating_chinese_food,0.9860135423
minced_beef,0.9859863123
crab_puff,0.9859713673
chow_mien,0.9859713673
low_prices,0.9859315282
dan_dan_mian,0.9859195913
mongolian_bbq_station,0.9858835163
boba_drinks,0.9858808395
wah_kee,0.9858781921
timely_manner,0.9858781921
pang_pong,0.9858781921
jose_andres,0.9858781921
bamboo_shoots,0.9858781921
crispy_skin,0.9858351091
bun_bo_hue,0.9858332955
hot_wok,0.9858290603
bbq_items,0.9858216982
kung_fu,0.9858032800
lee_lee,0.9857371865
custard_tarts,0.9857371865
queso_fundido,0.9855145558
garlic_eggplant,0.9854905051
thai_chinese,0.9854804290
fried_foods,0.9854605676
family_members,0.9854580619
string_beans,0.9854146160
shanghai_dumplings,0.9854023281
golden_gate,0.9854013493
peanut_noodles,0.9853945060
red_pepper_flakes,0.9853768035
peruvian_corn,0.9852981432
multiple_times,0.9852924699
china_king,0.9852924699
pretty_solid,0.9851008902
king_crab,0.9850995974
home_run,0.9850062889
panda_expresses,0.9847475791
steamed_bun,0.9846606100
left_overs,0.9841694462
japanese_food,0.9837797412
previous_reviews,0.9836787919
husband_loves,0.9836787919
minced_pork,0.9836283829
wonton_chips,0.9832518267
red_pepper,0.9832020008
al_dente,0.9831876280
delivery_driver,0.9825573264
cantonese_restaurant,0.9825450997
main_reason,0.9825083607
sweet_potato_fries,0.9824769859
malaysian_cuisine,0.9822875102
egg_flower_soup,0.9819917191
crying_tiger_salad,0.9810244551
size_portions,0.9802664405
fast_food_restaurant,0.9800796635
bamboo_club,0.9800568214
vanilla_ice,0.9791719354
flat_noodles,0.9789579202
tasty_chinese_food,0.9788804587
chinese_food_restaurants,0.9788368661
great_chinese_food,0.9783958415
sun_devil_chicken,0.9783431916
egg_noodle,0.9782968316
chinese_delivery,0.9782968316
rice_bowl,0.9782532390
general_tsao_chicken,0.9782386618
curry_sauce,0.9781542291
chinese_food_places,0.9781542291
imitation_crab,0.9778874211
cake_noodle,0.9778637580
pei_wei,0.9778623170
star_review,0.9778517365
poor_quality,0.9778517365
fried_noodles,0.9778383789
fried_dumplings,0.9778383789
thai_food,0.9777947863
lunch_menu,0.9777947863
great_prices,0.9776957764
beef_ramen,0.9776957764
pretty_reasonable,0.9776692858
pretty_packed,0.9776692858
sliced_beef,0.9776550347
teriyaki_sauce,0.9775560248
fried_shrimp,0.9774722056
thai_tea,0.9774442818
happy_hour,0.9774436374
small_portion,0.9773932838
war_won_ton_soup,0.9773226602
california_rolls,0.9773226602
pan_asia,0.9772786899
crispy_duck,0.9772506813
eat_chinese_food,0.9771839735
lan_zhou_beef_noodle_soup,0.9771800577
pot_sticker,0.9771796800
xiao_long_bao,0.9771570682
sui_mai,0.9771570682
snickerdoodle_cookie,0.9771570682
lunch_rush,0.9771031052
big_heng,0.9770732233
kobe_beef,0.9770324816
noodle_dishes,0.9769900204
vanilla_ice_cream,0.9769410028
rice_cakes,0.9769049491
singapore_noodle,0.9768616690
shiu_mai,0.9768600103
bahn_mi,0.9768600103
beef_tripe,0.9768090374
stinky_tofu,0.9767678798
crab_wontons,0.9767678798
rice_bowls,0.9767634531
noodle_house,0.9767512589
noodle_shop,0.9767271381
dining_area,0.9767271381
eureka_casino,0.9766934921
pepper_steak,0.9766281282
thai_restaurants,0.9766086564
breakfast_buffet,0.9766033247
crab_rangoon,0.9764482101
large_group,0.9763567387
walnut_prawns,0.9763043036
water_chestnuts,0.9762968717
hoi_nam,0.9762968717
fortune_cookies,0.9762748125
milk_tea,0.9762694087
overpriced_chinese_food,0.9761561448
pho_dac_biet,0.9761529730
san_francisco_bay,0.9761094821
foo_yong,0.9760491817
coca_cola,0.9760296580
roasted_pork,0.9760270730
chinese_takeout,0.9759981533
ping_pang_pong,0.9758781921
shrimp_toast,0.9758502741
hot_peppers,0.9758290603
crab_angels,0.9758287648
solid_stars,0.9758024672
tuna_tataki,0.9757755778
sliced_pork,0.9757656493
thursday_night,0.9757618947
pig_ears,0.9757371865
personal_favorite,0.9755781728
thai_ice_tea,0.9755449306
hand_roll,0.9755371084
quick_fix,0.9755248932
fairly_large,0.9755248932
grocery_store,0.9754146160
foo_yung,0.9754146160
east_coast,0.9754146160
egg_plant,0.9754080545
asian_cafe_express,0.9753914798
pretty_bland,0.9753440145
phoenix_palace,0.9752924699
china_town,0.9752615977
asian_bistro,0.9748968660
pretty_slow,0.9748472147
onion_rings,0.9748375547
birthday_dinner,0.9747610969
steam_rice,0.9747416134
absolutely_loved,0.9746320360
water_glass,0.9744906000
authentic_cantonese,0.9744664441
booming_spot,0.9742855736
enoki_mushrooms,0.9742202161
spicy_tuna_roll,0.9742136034
seasoned_rice,0.9738481233
mixed_vegetables,0.9733201688
moo_shoo,0.9731876280
kj_kitchen,0.9727285109
pepper_sauce,0.9724803173
dipping_sauces,0.9723553643
general_tsos_chicken,0.9723461906
hotel_room,0.9721153495
taiwanese_breakfast,0.9720726001
roasted_chicken,0.9719655971
perfect_balance,0.9717764169
absolutely_disgusting,0.9714701031
barbecue_pork,0.9713353984
sesame_sauce,0.9712692300
china_wok,0.9707248932
extra_crispy,0.9696798508
wonton_noodles,0.9695118497
amazing_chinese_food,0.9688804587
beef_noodle_stew,0.9687848136
cheap_chinese_food,0.9683958415
average_chinese_food,0.9683958415
gotta_love,0.9683209517
general_tso_chicken,0.9682560899
fried_chicken_wings,0.9682532390
spicy_tuna_rolls,0.9682386618
chinese_food_place,0.9681542291
lo_mein,0.9678623170
spicy_sauce,0.9678383789
pretty_typical,0.9678090374
buffet_asia,0.9677476695
lunch_combo,0.9676986273
vietnamese_food,0.9676957764
ox_tail_soup,0.9676692858
bbq_sauce,0.9676642621
fellow_yelpers,0.9676440532
won_ton,0.9674436374
crab_puffs,0.9674436374
wanted_chinese_food,0.9673974722
banh_mi,0.9672786899
thai_house,0.9672446334
typical_americanized_chinese,0.9672108331
kung_pow,0.9671796800
egg_foo_yong,0.9671796800
dragon_palace,0.9671570682
wor_won_ton_soup,0.9671389383
veggie_house,0.9671389383
china_chili,0.9670173167
char_kway_teow,0.9670050860
phoenix_area,0.9669689282
open_late,0.9669183068
large_parties,0.9668653345
main_dish,0.9668057702
chop_sticks,0.9667678798
sushi_roll,0.9667512589
lunch_hour,0.9667512589
pf_changs,0.9667383887
shredded_pork,0.9667271381
short_rib,0.9667161038
cafe_noodle,0.9666692858
spicy_mustard,0.9666272060
bbq_chicken,0.9665324416
moo_shu,0.9663964342
garlic_pepper,0.9663137238
long_story_short,0.9662968717
har_gow,0.9662968717
chop_chop,0.9662968717
late_night_snack,0.9661858917
chinese_food_delivery,0.9661561448
chinese_cultural_center,0.9661486946
crispy_chicken,0.9660763070
fried_squid,0.9660001122
salt_air_margarita,0.9659713673
pretty_busy,0.9659574117
thai_iced_tea,0.9659341190
tsing_tao,0.9658781921
spring_mountain,0.9658781921
pleasantly_surprised,0.9658781921
preserved_egg,0.9658620504
free_cookie,0.9658048461
egg_foo_yung,0.9658032800
shredded_beef,0.9657400719
cashew_shrimp,0.9655868891
sesame_balls,0.9655826485
higher_quality,0.9655248932
chino_bandido,0.9655145558
orange_slices,0.9655117924
la_carte,0.9654146160
late_lunch,0.9652794544
past_years,0.9652195497
egg_rolls,0.9651535611
chile_sauce,0.9650488206
spicy_basil,0.9647804357
food_allergies,0.9646529508
yi_mei,0.9646486839
vietnamese_iced_coffee,0.9646485692
mung_bean,0.9646049766
wide_selection,0.9645389884
specialty_rolls,0.9644084446
pepper_beef,0.9643424462
fish_filet,0.9643053821
visiting_vegas,0.9641735833
chinatown_area,0.9641735833
chino_bandito,0.9641718411
numerous_times,0.9641027629
joyful_house,0.9640921473
young_lady,0.9639555586
plum_sauce,0.9636283829
positive_reviews,0.9633734484
pu_pu,0.9633525755
evil_jungle_princess,0.9629585431
cheese_puffs,0.9629248789
hour_pho,0.9629221226
private_room,0.9620726001
duck_tongue_taco,0.9617116144
snap_peas,0.9616119414
asian_cuisines,0.9615264733
stomach_ache,0.9613065979
chocolate_cake,0.9606281282
heat_level,0.9595934892
scallion_pancakes,0.9595378865
chinese_food_craving,0.9587378562
lettuce_cups,0.9585350426
house_chicken,0.9583958415
sweet_sauce,0.9582968316
fast_chinese_food,0.9582968316
chinese_food_restaurant,0.9582968316
chinese_mexican_fusion,0.9581676605
orange_sauce,0.9581542291
chicken_teriyaki,0.9581464238
wide_noodles,0.9579708630
asian_food,0.9579373888
mouth_watering,0.9578623170
red_dragon,0.9577083607
poor_service,0.9576986273
spicy_beef,0.9576957764
hk_style,0.9576235555
food_express,0.9575529730
shabu_shabu,0.9574436374
spicy_eggplant,0.9573932838
fresh_fruit,0.9573932838
shrimp_dumpling,0.9573904329
chinese_food_fix,0.9573494632
noodle_soups,0.9571796800
bachelorette_party,0.9571570682
coconut_curry,0.9571389383
slightly_sweet,0.9570856587
orient_house,0.9570580583
china_star,0.9569161802
craving_chinese_food,0.9568910104
beef_stew,0.9568898791
white_meat,0.9568856787
roast_duck,0.9568668897
chow_main,0.9568574777
asian_buffet,0.9567512589
lunch_combos,0.9567442167
spicy_level,0.9566403354
fried_taro,0.9566272060
hot_mustard,0.9565845356
el_topo_roll,0.9565520584
decent_sized,0.9565067114
braised_beef,0.9564846035
salt_pepper_pork_chops,0.9564624636
lettuce_wrap,0.9563043036
taste_buds,0.9562968717
highly_recommended,0.9562968717
china_mama,0.9562968717
seafood_soup,0.9562189095
grilled_pork,0.9561427147
super_yummy,0.9560712797
war_wonton_soup,0.9560354985
egg_fu_young,0.9559870019
rare_beef,0.9559688118
food_coma,0.9559360532
happy_hour_specials,0.9559214793
steam_table,0.9558977000
write_reviews,0.9558048461
mango_pudding,0.9557979697
